branchname,"ITEM TYPE","TOTAL ITEMS","ADULT ITEMS","YOUNG ADULT ITEMS","JUVENILE ITEMS","TOTAL ADDED LM","ADULT ADDED LM","YOUNG ADULT ADDED LM","JUVENILE ADDED LM","TOTAL DELETED LM","ADULT DELETED LM","YOUNG ADULT DELETED LM","JUVENILE DELETED LM"
"Tonganoxie Public Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Tonganoxie Public Library","Computers and internet : Public computer",14,14,,,,,,,,,,
"Tonganoxie Public Library","Computers and internet : Software",,,,,,,,,,,,
"Tonganoxie Public Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Tonganoxie Public Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Tonganoxie Public Library","E-content : Digital content",,,,,,,,,,,,
"Tonganoxie Public Library","E-content : E-learning course",,,,,,,,,,,,
"Tonganoxie Public Library","Inter-library loan",252,117,129,6,46,21,25,,,,,
"Tonganoxie Public Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Tonganoxie Public Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Tonganoxie Public Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Tonganoxie Public Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Tonganoxie Public Library",Key,,,,,,,,,,,,
"Tonganoxie Public Library","Kit or multi-part set",37,19,,18,,,,,1,,,
"Tonganoxie Public Library",MAGAZINE,79,79,,,6,6,,,,,,
"Tonganoxie Public Library","Magazine (new)",4,4,,,,,,,,,,
"Tonganoxie Public Library",Music,309,288,,21,,,,,,,,
"Tonganoxie Public Library",Pamphlet,,,,,,,,,,,,
"Tonganoxie Public Library","Reference material",113,113,,,,,,,,,,
"Tonganoxie Public Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Tonganoxie Public Library",Room,,,,,,,,,,,,
"Tonganoxie Public Library","Special collections (local requests only)",17,4,,13,,,,,1,,,
"Tonganoxie Public Library","Special collections (no requests allowed)",12,10,,2,,,,,,,,
"Tonganoxie Public Library","Story walk",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Artwork",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Board games, dolls, puzzles, and toys",26,1,,25,,,,,2,,,
"Tonganoxie Public Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Cooking equipment",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Die cut equipment",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Equipment",59,47,8,4,,,,,,,,
"Tonganoxie Public Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Recreation and sports",,,,,,,,,,,,
"Tonganoxie Public Library","Things : Tools",,,,,,,,,,,,
"Tonganoxie Public Library",Video,2657,1728,28,901,16,15,,1,10,,,
"Tonganoxie Public Library","Video (Local requests only)",,,,,,,,,,,,
"Tonganoxie Public Library","Video (New)",,,,,,,,,,,,
"Tonganoxie Public Library","Video (No requests allowed)",,,,,,,,,,,,
"Tonganoxie Public Library","Video (Television)",18,14,,4,,,,,,,,
"Tonganoxie Public Library","Video game",337,75,60,202,1,,,1,6,,,
"Valley Falls, Delaware Township Library",(Unclassified),,,,,,,,,,,,
"Valley Falls, Delaware Township Library",AUDIOBOOK,132,109,2,21,,,,,,,,
"Valley Falls, Delaware Township Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Audiobook (new)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library",Book,8726,4629,273,3824,87,40,22,25,165,1,,
"Valley Falls, Delaware Township Library","Book (local requests only)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Book (new)",9,3,1,5,2,1,,1,,,,
"Valley Falls, Delaware Township Library","Book (no requests allowed)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Book club set",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Computers and internet : Launchpad tablet",1,,,1,,,,,,,,
"Valley Falls, Delaware Township Library","Computers and internet : Public computer",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Computers and internet : Software",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","E-content : Digital content",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","E-content : E-learning course",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Inter-library loan",36,36,,,,,,,,,,
"Valley Falls, Delaware Township Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Valley Falls, Delaware Township Library",Key,2,2,,,,,,,,,,
"Valley Falls, Delaware Township Library","Kit or multi-part set",16,7,,9,,,,,,,,
"Valley Falls, Delaware Township Library",MAGAZINE,,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Magazine (new)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library",Music,,,,,,,,,,,,
"Valley Falls, Delaware Township Library",Pamphlet,,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Reference material",18,18,,,,,,,,,,
"Valley Falls, Delaware Township Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Valley Falls, Delaware Township Library",Room,,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Special collections (local requests only)",2,2,,,,,,,,,,
"Valley Falls, Delaware Township Library","Special collections (no requests allowed)",3,3,,,,,,,,,,
"Valley Falls, Delaware Township Library","Story walk",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Artwork",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Cooking equipment",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Die cut equipment",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Equipment",1,1,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Recreation and sports",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Things : Tools",,,,,,,,,,,,
"Valley Falls, Delaware Township Library",Video,1797,1396,6,395,12,11,,1,3,,,
"Valley Falls, Delaware Township Library","Video (Local requests only)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Video (New)",7,5,,2,,,,,,,,
"Valley Falls, Delaware Township Library","Video (No requests allowed)",,,,,,,,,,,,
"Valley Falls, Delaware Township Library","Video (Television)",10,7,,3,,,,,,,,
"Valley Falls, Delaware Township Library","Video game",,,,,,,,,,,,
"Wellsville City Library",(Unclassified),1,,,1,,,,,,,,
"Wellsville City Library",AUDIOBOOK,419,331,71,17,1,1,,,3,,,
"Wellsville City Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Wellsville City Library","Audiobook (new)",1,1,,,,,,,,,,
"Wellsville City Library",Book,19544,8893,4715,5936,23,12,9,2,56,,,
"Wellsville City Library","Book (local requests only)",,,,,,,,,,,,
"Wellsville City Library","Book (new)",4,3,1,,,,,,,,,
"Wellsville City Library","Book (no requests allowed)",,,,,,,,,,,,
"Wellsville City Library","Book club set",,,,,,,,,,,,
"Wellsville City Library","Computers and internet : Laptop computer",3,3,,,,,,,,,,
"Wellsville City Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Wellsville City Library","Computers and internet : Public computer",11,11,,,,,,,,,,
"Wellsville City Library","Computers and internet : Software",,,,,,,,,,,,
"Wellsville City Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Wellsville City Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Wellsville City Library","E-content : Digital content",,,,,,,,,,,,
"Wellsville City Library","E-content : E-learning course",,,,,,,,,,,,
"Wellsville City Library","Inter-library loan",2,1,,1,,,,,,,,
"Wellsville City Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Wellsville City Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Wellsville City Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Wellsville City Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Wellsville City Library",Key,,,,,,,,,,,,
"Wellsville City Library","Kit or multi-part set",33,11,,22,,,,,,,,
"Wellsville City Library",MAGAZINE,394,369,1,24,25,24,,1,,,,
"Wellsville City Library","Magazine (new)",1,1,,,,,,,,,,
"Wellsville City Library",Music,2,,,2,2,,,2,,,,
"Wellsville City Library",Pamphlet,,,,,,,,,,,,
"Wellsville City Library","Reference material",23,23,,,,,,,,,,
"Wellsville City Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Wellsville City Library",Room,,,,,,,,,,,,
"Wellsville City Library","Special collections (local requests only)",,,,,,,,,,,,
"Wellsville City Library","Special collections (no requests allowed)",2,2,,,,,,,,,,
"Wellsville City Library","Story walk",,,,,,,,,,,,
"Wellsville City Library","Things : Artwork",,,,,,,,,,,,
"Wellsville City Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Wellsville City Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Wellsville City Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Wellsville City Library","Things : Cooking equipment",,,,,,,,,,,,
"Wellsville City Library","Things : Die cut equipment",277,277,,,,,,,,,,
"Wellsville City Library","Things : Equipment",16,16,,,,,,,,,,
"Wellsville City Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Wellsville City Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Wellsville City Library","Things : Recreation and sports",,,,,,,,,,,,
"Wellsville City Library","Things : Tools",,,,,,,,,,,,
"Wellsville City Library",Video,2930,1763,463,704,1,1,,,3,,,
"Wellsville City Library","Video (Local requests only)",,,,,,,,,,,,
"Wellsville City Library","Video (New)",,,,,,,,,,,,
"Wellsville City Library","Video (No requests allowed)",,,,,,,,,,,,
"Wellsville City Library","Video (Television)",7,6,,1,,,,,,,,
"Wellsville City Library","Video game",,,,,,,,,,,,
"Wetmore Public Library",(Unclassified),,,,,,,,,,,,
"Wetmore Public Library",AUDIOBOOK,264,190,70,4,,,,,,,,
"Wetmore Public Library","AUDIOBOOK (MEDIA PLAYER)",10,1,2,7,,,,,,,,
"Wetmore Public Library","Audiobook (new)",,,,,,,,,,,,
"Wetmore Public Library",Book,9579,4642,1249,3688,127,31,7,89,124,,,
"Wetmore Public Library","Book (local requests only)",,,,,,,,,,,,
"Wetmore Public Library","Book (new)",9,7,1,1,,,,,,,,
"Wetmore Public Library","Book (no requests allowed)",,,,,,,,,,,,
"Wetmore Public Library","Book club set",,,,,,,,,,,,
"Wetmore Public Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Wetmore Public Library","Computers and internet : Launchpad tablet",12,1,1,10,,,,,,,,
"Wetmore Public Library","Computers and internet : Public computer",,,,,,,,,,,,
"Wetmore Public Library","Computers and internet : Software",,,,,,,,,,,,
"Wetmore Public Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Wetmore Public Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Wetmore Public Library","E-content : Digital content",,,,,,,,,,,,
"Wetmore Public Library","E-content : E-learning course",,,,,,,,,,,,
"Wetmore Public Library","Inter-library loan",,,,,,,,,,,,
"Wetmore Public Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Wetmore Public Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Wetmore Public Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Wetmore Public Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Wetmore Public Library",Key,,,,,,,,,,,,
"Wetmore Public Library","Kit or multi-part set",2,1,,1,,,,,,,,
"Wetmore Public Library",MAGAZINE,1,1,,,,,,,,,,
"Wetmore Public Library","Magazine (new)",,,,,,,,,,,,
"Wetmore Public Library",Music,154,154,,,,,,,,,,
"Wetmore Public Library",Pamphlet,,,,,,,,,,,,
"Wetmore Public Library","Reference material",25,25,,,,,,,,,,
"Wetmore Public Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Wetmore Public Library",Room,,,,,,,,,,,,
"Wetmore Public Library","Special collections (local requests only)",,,,,,,,,,,,
"Wetmore Public Library","Special collections (no requests allowed)",,,,,,,,,,,,
"Wetmore Public Library","Story walk",,,,,,,,,,,,
"Wetmore Public Library","Things : Artwork",,,,,,,,,,,,
"Wetmore Public Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Wetmore Public Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Wetmore Public Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Wetmore Public Library","Things : Cooking equipment",,,,,,,,,,,,
"Wetmore Public Library","Things : Die cut equipment",,,,,,,,,,,,
"Wetmore Public Library","Things : Equipment",9,6,2,1,,,,,,,,
"Wetmore Public Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Wetmore Public Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Wetmore Public Library","Things : Recreation and sports",,,,,,,,,,,,
"Wetmore Public Library","Things : Tools",,,,,,,,,,,,
"Wetmore Public Library",Video,1375,983,1,391,5,5,,,2,,,
"Wetmore Public Library","Video (Local requests only)",,,,,,,,,,,,
"Wetmore Public Library","Video (New)",10,10,,,,,,,,,,
"Wetmore Public Library","Video (No requests allowed)",,,,,,,,,,,,
"Wetmore Public Library","Video (Television)",5,5,,,1,1,,,,,,
"Wetmore Public Library","Video game",128,64,53,11,,,,,,,,
"Williamsburg Community Library",(Unclassified),6,5,1,,,,,,,,,
"Williamsburg Community Library",AUDIOBOOK,65,63,,2,,,,,,,,
"Williamsburg Community Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Williamsburg Community Library","Audiobook (new)",2,1,,1,,,,,,,,
"Williamsburg Community Library",Book,12247,6842,595,4810,38,7,,31,18,,,
"Williamsburg Community Library","Book (local requests only)",,,,,,,,,,,,
"Williamsburg Community Library","Book (new)",7,3,,4,,,,,,,,
"Williamsburg Community Library","Book (no requests allowed)",,,,,,,,,,,,
"Williamsburg Community Library","Book club set",1,,,1,,,,,,,,
"Williamsburg Community Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Williamsburg Community Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Williamsburg Community Library","Computers and internet : Public computer",2,2,,,,,,,,,,
"Williamsburg Community Library","Computers and internet : Software",,,,,,,,,,,,
"Williamsburg Community Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Williamsburg Community Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Williamsburg Community Library","E-content : Digital content",,,,,,,,,,,,
"Williamsburg Community Library","E-content : E-learning course",,,,,,,,,,,,
"Williamsburg Community Library","Inter-library loan",1,1,,,,,,,,,,
"Williamsburg Community Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Williamsburg Community Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Williamsburg Community Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Williamsburg Community Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Williamsburg Community Library",Key,,,,,,,,,,,,
"Williamsburg Community Library","Kit or multi-part set",15,15,,,,,,,,,,
"Williamsburg Community Library",MAGAZINE,3,3,,,,,,,,,,
"Williamsburg Community Library","Magazine (new)",,,,,,,,,,,,
"Williamsburg Community Library",Music,61,54,,7,,,,,,,,
"Williamsburg Community Library",Pamphlet,,,,,,,,,,,,
"Williamsburg Community Library","Reference material",3,3,,,,,,,,,,
"Williamsburg Community Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Williamsburg Community Library",Room,,,,,,,,,,,,
"Williamsburg Community Library","Special collections (local requests only)",7,7,,,,,,,,,,
"Williamsburg Community Library","Special collections (no requests allowed)",1,1,,,,,,,,,,
"Williamsburg Community Library","Story walk",,,,,,,,,,,,
"Williamsburg Community Library","Things : Artwork",,,,,,,,,,,,
"Williamsburg Community Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Williamsburg Community Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Williamsburg Community Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Williamsburg Community Library","Things : Cooking equipment",,,,,,,,,,,,
"Williamsburg Community Library","Things : Die cut equipment",,,,,,,,,,,,
"Williamsburg Community Library","Things : Equipment",14,13,,1,,,,,,,,
"Williamsburg Community Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Williamsburg Community Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Williamsburg Community Library","Things : Recreation and sports",,,,,,,,,,,,
"Williamsburg Community Library","Things : Tools",,,,,,,,,,,,
"Williamsburg Community Library",Video,2101,1567,1,533,1,1,,,1,,,
"Williamsburg Community Library","Video (Local requests only)",,,,,,,,,,,,
"Williamsburg Community Library","Video (New)",1,1,,,,,,,,,,
"Williamsburg Community Library","Video (No requests allowed)",,,,,,,,,,,,
"Williamsburg Community Library","Video (Television)",15,14,,1,,,,,,,,
"Williamsburg Community Library","Video game",3,2,,1,,,,,26,,,
"Winchester Public Library",(Unclassified),,,,,,,,,,,,
"Winchester Public Library",AUDIOBOOK,101,91,1,9,,,,,,,,
"Winchester Public Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Winchester Public Library","Audiobook (new)",,,,,,,,,,,,
"Winchester Public Library",Book,9225,4986,469,3770,2,2,,,46,,,
"Winchester Public Library","Book (local requests only)",92,49,3,40,29,26,2,1,1,,,
"Winchester Public Library","Book (new)",,,,,,,,,,,,
"Winchester Public Library","Book (no requests allowed)",,,,,,,,,,,,
"Winchester Public Library","Book club set",,,,,,,,,,,,
